"","IC","Model","marg","N","J","TAU0","TAU1","G10","G20","p_choose"
"1441","DIC",1,20,100,0.04,0.16,0.2,0.4,0,0.84
"1442","WAIC",1,20,100,0.04,0.16,0.2,0.4,0,0.99
"1443","LOO",1,20,100,0.04,0.16,0.2,0.4,0,0.99
"1444","DIC",2,20,100,0.04,0.16,0.2,0.4,0,0
"1445","WAIC",2,20,100,0.04,0.16,0.2,0.4,0,0
"1446","LOO",2,20,100,0.04,0.16,0.2,0.4,0,0
"1447","DIC",3,20,100,0.04,0.16,0.2,0.4,0,0.01
"1448","WAIC",3,20,100,0.04,0.16,0.2,0.4,0,0
"1449","LOO",3,20,100,0.04,0.16,0.2,0.4,0,0
"1450","DIC",4,20,100,0.04,0.16,0.2,0.4,0,0
"1451","WAIC",4,20,100,0.04,0.16,0.2,0.4,0,0
"1452","LOO",4,20,100,0.04,0.16,0.2,0.4,0,0
"1453","DIC",5,20,100,0.04,0.16,0.2,0.4,0,0.15
"1454","WAIC",5,20,100,0.04,0.16,0.2,0.4,0,0.01
"1455","LOO",5,20,100,0.04,0.16,0.2,0.4,0,0.01
"1456","DIC",1,50,100,0.04,0.16,0.2,0.4,0,0.74
"1457","WAIC",1,50,100,0.04,0.16,0.2,0.4,0,0.97
"1458","LOO",1,50,100,0.04,0.16,0.2,0.4,0,0.97
"1459","DIC",2,50,100,0.04,0.16,0.2,0.4,0,0
"1460","WAIC",2,50,100,0.04,0.16,0.2,0.4,0,0
"1461","LOO",2,50,100,0.04,0.16,0.2,0.4,0,0
"1462","DIC",3,50,100,0.04,0.16,0.2,0.4,0,0
"1463","WAIC",3,50,100,0.04,0.16,0.2,0.4,0,0
"1464","LOO",3,50,100,0.04,0.16,0.2,0.4,0,0
"1465","DIC",4,50,100,0.04,0.16,0.2,0.4,0,0
"1466","WAIC",4,50,100,0.04,0.16,0.2,0.4,0,0
"1467","LOO",4,50,100,0.04,0.16,0.2,0.4,0,0
"1468","DIC",5,50,100,0.04,0.16,0.2,0.4,0,0.26
"1469","WAIC",5,50,100,0.04,0.16,0.2,0.4,0,0.03
"1470","LOO",5,50,100,0.04,0.16,0.2,0.4,0,0.03
"1471","DIC",1,70,100,0.04,0.16,0.2,0.4,0,0.76
"1472","WAIC",1,70,100,0.04,0.16,0.2,0.4,0,0.94
"1473","LOO",1,70,100,0.04,0.16,0.2,0.4,0,0.93
"1474","DIC",2,70,100,0.04,0.16,0.2,0.4,0,0
"1475","WAIC",2,70,100,0.04,0.16,0.2,0.4,0,0
"1476","LOO",2,70,100,0.04,0.16,0.2,0.4,0,0
"1477","DIC",3,70,100,0.04,0.16,0.2,0.4,0,0
"1478","WAIC",3,70,100,0.04,0.16,0.2,0.4,0,0
"1479","LOO",3,70,100,0.04,0.16,0.2,0.4,0,0
"1480","DIC",4,70,100,0.04,0.16,0.2,0.4,0,0
"1481","WAIC",4,70,100,0.04,0.16,0.2,0.4,0,0
"1482","LOO",4,70,100,0.04,0.16,0.2,0.4,0,0
"1483","DIC",5,70,100,0.04,0.16,0.2,0.4,0,0.24
"1484","WAIC",5,70,100,0.04,0.16,0.2,0.4,0,0.06
"1485","LOO",5,70,100,0.04,0.16,0.2,0.4,0,0.07
"1486","DIC",1,20,10,0.16,0.16,0.2,0.4,0,0.89
"1487","WAIC",1,20,10,0.16,0.16,0.2,0.4,0,0.95
"1488","LOO",1,20,10,0.16,0.16,0.2,0.4,0,0.95
"1489","DIC",2,20,10,0.16,0.16,0.2,0.4,0,0
"1490","WAIC",2,20,10,0.16,0.16,0.2,0.4,0,0
"1491","LOO",2,20,10,0.16,0.16,0.2,0.4,0,0.01
"1492","DIC",3,20,10,0.16,0.16,0.2,0.4,0,0.04
"1493","WAIC",3,20,10,0.16,0.16,0.2,0.4,0,0
"1494","LOO",3,20,10,0.16,0.16,0.2,0.4,0,0
"1495","DIC",4,20,10,0.16,0.16,0.2,0.4,0,0
"1496","WAIC",4,20,10,0.16,0.16,0.2,0.4,0,0
"1497","LOO",4,20,10,0.16,0.16,0.2,0.4,0,0
"1498","DIC",5,20,10,0.16,0.16,0.2,0.4,0,0.07
"1499","WAIC",5,20,10,0.16,0.16,0.2,0.4,0,0.05
"1500","LOO",5,20,10,0.16,0.16,0.2,0.4,0,0.04
"1501","DIC",1,50,10,0.16,0.16,0.2,0.4,0,0.95
"1502","WAIC",1,50,10,0.16,0.16,0.2,0.4,0,0.97
"1503","LOO",1,50,10,0.16,0.16,0.2,0.4,0,0.97
"1504","DIC",2,50,10,0.16,0.16,0.2,0.4,0,0
"1505","WAIC",2,50,10,0.16,0.16,0.2,0.4,0,0
"1506","LOO",2,50,10,0.16,0.16,0.2,0.4,0,0
"1507","DIC",3,50,10,0.16,0.16,0.2,0.4,0,0.02
"1508","WAIC",3,50,10,0.16,0.16,0.2,0.4,0,0
"1509","LOO",3,50,10,0.16,0.16,0.2,0.4,0,0
"1510","DIC",4,50,10,0.16,0.16,0.2,0.4,0,0
"1511","WAIC",4,50,10,0.16,0.16,0.2,0.4,0,0
"1512","LOO",4,50,10,0.16,0.16,0.2,0.4,0,0
"1513","DIC",5,50,10,0.16,0.16,0.2,0.4,0,0.03
"1514","WAIC",5,50,10,0.16,0.16,0.2,0.4,0,0.03
"1515","LOO",5,50,10,0.16,0.16,0.2,0.4,0,0.03
"1516","DIC",1,70,10,0.16,0.16,0.2,0.4,0,0.88
"1517","WAIC",1,70,10,0.16,0.16,0.2,0.4,0,0.92
"1518","LOO",1,70,10,0.16,0.16,0.2,0.4,0,0.93
"1519","DIC",2,70,10,0.16,0.16,0.2,0.4,0,0
"1520","WAIC",2,70,10,0.16,0.16,0.2,0.4,0,0
"1521","LOO",2,70,10,0.16,0.16,0.2,0.4,0,0
"1522","DIC",3,70,10,0.16,0.16,0.2,0.4,0,0.01
"1523","WAIC",3,70,10,0.16,0.16,0.2,0.4,0,0
"1524","LOO",3,70,10,0.16,0.16,0.2,0.4,0,0
"1525","DIC",4,70,10,0.16,0.16,0.2,0.4,0,0
"1526","WAIC",4,70,10,0.16,0.16,0.2,0.4,0,0
"1527","LOO",4,70,10,0.16,0.16,0.2,0.4,0,0
"1528","DIC",5,70,10,0.16,0.16,0.2,0.4,0,0.11
"1529","WAIC",5,70,10,0.16,0.16,0.2,0.4,0,0.08
"1530","LOO",5,70,10,0.16,0.16,0.2,0.4,0,0.07
"1531","DIC",1,20,50,0.16,0.16,0.2,0.4,0,0.94
"1532","WAIC",1,20,50,0.16,0.16,0.2,0.4,0,0.97
"1533","LOO",1,20,50,0.16,0.16,0.2,0.4,0,0.98
"1534","DIC",2,20,50,0.16,0.16,0.2,0.4,0,0
"1535","WAIC",2,20,50,0.16,0.16,0.2,0.4,0,0
"1536","LOO",2,20,50,0.16,0.16,0.2,0.4,0,0
"1537","DIC",3,20,50,0.16,0.16,0.2,0.4,0,0
"1538","WAIC",3,20,50,0.16,0.16,0.2,0.4,0,0
"1539","LOO",3,20,50,0.16,0.16,0.2,0.4,0,0
"1540","DIC",4,20,50,0.16,0.16,0.2,0.4,0,0
"1541","WAIC",4,20,50,0.16,0.16,0.2,0.4,0,0
"1542","LOO",4,20,50,0.16,0.16,0.2,0.4,0,0
"1543","DIC",5,20,50,0.16,0.16,0.2,0.4,0,0.06
"1544","WAIC",5,20,50,0.16,0.16,0.2,0.4,0,0.03
"1545","LOO",5,20,50,0.16,0.16,0.2,0.4,0,0.02
"1546","DIC",1,50,50,0.16,0.16,0.2,0.4,0,0.82
"1547","WAIC",1,50,50,0.16,0.16,0.2,0.4,0,0.95
"1548","LOO",1,50,50,0.16,0.16,0.2,0.4,0,0.95
"1549","DIC",2,50,50,0.16,0.16,0.2,0.4,0,0
"1550","WAIC",2,50,50,0.16,0.16,0.2,0.4,0,0
"1551","LOO",2,50,50,0.16,0.16,0.2,0.4,0,0
"1552","DIC",3,50,50,0.16,0.16,0.2,0.4,0,0
"1553","WAIC",3,50,50,0.16,0.16,0.2,0.4,0,0
"1554","LOO",3,50,50,0.16,0.16,0.2,0.4,0,0
"1555","DIC",4,50,50,0.16,0.16,0.2,0.4,0,0
"1556","WAIC",4,50,50,0.16,0.16,0.2,0.4,0,0
"1557","LOO",4,50,50,0.16,0.16,0.2,0.4,0,0
"1558","DIC",5,50,50,0.16,0.16,0.2,0.4,0,0.18
"1559","WAIC",5,50,50,0.16,0.16,0.2,0.4,0,0.05
"1560","LOO",5,50,50,0.16,0.16,0.2,0.4,0,0.05
"1561","DIC",1,70,50,0.16,0.16,0.2,0.4,0,0.8
"1562","WAIC",1,70,50,0.16,0.16,0.2,0.4,0,0.95
"1563","LOO",1,70,50,0.16,0.16,0.2,0.4,0,0.95
"1564","DIC",2,70,50,0.16,0.16,0.2,0.4,0,0
"1565","WAIC",2,70,50,0.16,0.16,0.2,0.4,0,0
"1566","LOO",2,70,50,0.16,0.16,0.2,0.4,0,0
"1567","DIC",3,70,50,0.16,0.16,0.2,0.4,0,0.01
"1568","WAIC",3,70,50,0.16,0.16,0.2,0.4,0,0
"1569","LOO",3,70,50,0.16,0.16,0.2,0.4,0,0
"1570","DIC",4,70,50,0.16,0.16,0.2,0.4,0,0
"1571","WAIC",4,70,50,0.16,0.16,0.2,0.4,0,0
"1572","LOO",4,70,50,0.16,0.16,0.2,0.4,0,0
"1573","DIC",5,70,50,0.16,0.16,0.2,0.4,0,0.19
"1574","WAIC",5,70,50,0.16,0.16,0.2,0.4,0,0.05
"1575","LOO",5,70,50,0.16,0.16,0.2,0.4,0,0.05
"1576","DIC",1,20,100,0.16,0.16,0.2,0.4,0,0.86
"1577","WAIC",1,20,100,0.16,0.16,0.2,0.4,0,0.95
"1578","LOO",1,20,100,0.16,0.16,0.2,0.4,0,0.95
"1579","DIC",2,20,100,0.16,0.16,0.2,0.4,0,0
"1580","WAIC",2,20,100,0.16,0.16,0.2,0.4,0,0
"1581","LOO",2,20,100,0.16,0.16,0.2,0.4,0,0
"1582","DIC",3,20,100,0.16,0.16,0.2,0.4,0,0.01
"1583","WAIC",3,20,100,0.16,0.16,0.2,0.4,0,0
"1584","LOO",3,20,100,0.16,0.16,0.2,0.4,0,0
"1585","DIC",4,20,100,0.16,0.16,0.2,0.4,0,0
"1586","WAIC",4,20,100,0.16,0.16,0.2,0.4,0,0
"1587","LOO",4,20,100,0.16,0.16,0.2,0.4,0,0
"1588","DIC",5,20,100,0.16,0.16,0.2,0.4,0,0.13
"1589","WAIC",5,20,100,0.16,0.16,0.2,0.4,0,0.05
"1590","LOO",5,20,100,0.16,0.16,0.2,0.4,0,0.05
"1591","DIC",1,50,100,0.16,0.16,0.2,0.4,0,0.84
"1592","WAIC",1,50,100,0.16,0.16,0.2,0.4,0,0.96
"1593","LOO",1,50,100,0.16,0.16,0.2,0.4,0,0.96
"1594","DIC",2,50,100,0.16,0.16,0.2,0.4,0,0
"1595","WAIC",2,50,100,0.16,0.16,0.2,0.4,0,0
"1596","LOO",2,50,100,0.16,0.16,0.2,0.4,0,0
"1597","DIC",3,50,100,0.16,0.16,0.2,0.4,0,0
"1598","WAIC",3,50,100,0.16,0.16,0.2,0.4,0,0
"1599","LOO",3,50,100,0.16,0.16,0.2,0.4,0,0
"1600","DIC",4,50,100,0.16,0.16,0.2,0.4,0,0
"1601","WAIC",4,50,100,0.16,0.16,0.2,0.4,0,0
"1602","LOO",4,50,100,0.16,0.16,0.2,0.4,0,0
"1603","DIC",5,50,100,0.16,0.16,0.2,0.4,0,0.16
"1604","WAIC",5,50,100,0.16,0.16,0.2,0.4,0,0.04
"1605","LOO",5,50,100,0.16,0.16,0.2,0.4,0,0.04
"1606","DIC",1,70,100,0.16,0.16,0.2,0.4,0,0.85
"1607","WAIC",1,70,100,0.16,0.16,0.2,0.4,0,0.93
"1608","LOO",1,70,100,0.16,0.16,0.2,0.4,0,0.93
"1609","DIC",2,70,100,0.16,0.16,0.2,0.4,0,0
"1610","WAIC",2,70,100,0.16,0.16,0.2,0.4,0,0
"1611","LOO",2,70,100,0.16,0.16,0.2,0.4,0,0
"1612","DIC",3,70,100,0.16,0.16,0.2,0.4,0,0.01
"1613","WAIC",3,70,100,0.16,0.16,0.2,0.4,0,0
"1614","LOO",3,70,100,0.16,0.16,0.2,0.4,0,0
"1615","DIC",4,70,100,0.16,0.16,0.2,0.4,0,0
"1616","WAIC",4,70,100,0.16,0.16,0.2,0.4,0,0
"1617","LOO",4,70,100,0.16,0.16,0.2,0.4,0,0
"1618","DIC",5,70,100,0.16,0.16,0.2,0.4,0,0.14
"1619","WAIC",5,70,100,0.16,0.16,0.2,0.4,0,0.07
"1620","LOO",5,70,100,0.16,0.16,0.2,0.4,0,0.07
"1621","DIC",1,20,10,0.04,0.04,0.4,0.4,0,0.51
"1622","WAIC",1,20,10,0.04,0.04,0.4,0.4,0,0.56
"1623","LOO",1,20,10,0.04,0.04,0.4,0.4,0,0.49
"1624","DIC",2,20,10,0.04,0.04,0.4,0.4,0,0.4
"1625","WAIC",2,20,10,0.04,0.04,0.4,0.4,0,0.41
"1626","LOO",2,20,10,0.04,0.04,0.4,0.4,0,0.48
"1627","DIC",3,20,10,0.04,0.04,0.4,0.4,0,0.03
"1628","WAIC",3,20,10,0.04,0.04,0.4,0.4,0,0
"1629","LOO",3,20,10,0.04,0.04,0.4,0.4,0,0
"1630","DIC",4,20,10,0.04,0.04,0.4,0.4,0,0
"1631","WAIC",4,20,10,0.04,0.04,0.4,0.4,0,0
"1632","LOO",4,20,10,0.04,0.04,0.4,0.4,0,0
"1633","DIC",5,20,10,0.04,0.04,0.4,0.4,0,0.06
"1634","WAIC",5,20,10,0.04,0.04,0.4,0.4,0,0.03
"1635","LOO",5,20,10,0.04,0.04,0.4,0.4,0,0.03
"1636","DIC",1,50,10,0.04,0.04,0.4,0.4,0,0.65
"1637","WAIC",1,50,10,0.04,0.04,0.4,0.4,0,0.69
"1638","LOO",1,50,10,0.04,0.04,0.4,0.4,0,0.64
"1639","DIC",2,50,10,0.04,0.04,0.4,0.4,0,0.27
"1640","WAIC",2,50,10,0.04,0.04,0.4,0.4,0,0.24
"1641","LOO",2,50,10,0.04,0.04,0.4,0.4,0,0.3
"1642","DIC",3,50,10,0.04,0.04,0.4,0.4,0,0.01
"1643","WAIC",3,50,10,0.04,0.04,0.4,0.4,0,0
"1644","LOO",3,50,10,0.04,0.04,0.4,0.4,0,0
"1645","DIC",4,50,10,0.04,0.04,0.4,0.4,0,0
"1646","WAIC",4,50,10,0.04,0.04,0.4,0.4,0,0
"1647","LOO",4,50,10,0.04,0.04,0.4,0.4,0,0
"1648","DIC",5,50,10,0.04,0.04,0.4,0.4,0,0.07
"1649","WAIC",5,50,10,0.04,0.04,0.4,0.4,0,0.07
"1650","LOO",5,50,10,0.04,0.04,0.4,0.4,0,0.06
"1651","DIC",1,70,10,0.04,0.04,0.4,0.4,0,0.77
"1652","WAIC",1,70,10,0.04,0.04,0.4,0.4,0,0.87
"1653","LOO",1,70,10,0.04,0.04,0.4,0.4,0,0.87
"1654","DIC",2,70,10,0.04,0.04,0.4,0.4,0,0.09
"1655","WAIC",2,70,10,0.04,0.04,0.4,0.4,0,0.09
"1656","LOO",2,70,10,0.04,0.04,0.4,0.4,0,0.11
"1657","DIC",3,70,10,0.04,0.04,0.4,0.4,0,0
"1658","WAIC",3,70,10,0.04,0.04,0.4,0.4,0,0
"1659","LOO",3,70,10,0.04,0.04,0.4,0.4,0,0
"1660","DIC",4,70,10,0.04,0.04,0.4,0.4,0,0
"1661","WAIC",4,70,10,0.04,0.04,0.4,0.4,0,0
"1662","LOO",4,70,10,0.04,0.04,0.4,0.4,0,0
"1663","DIC",5,70,10,0.04,0.04,0.4,0.4,0,0.14
"1664","WAIC",5,70,10,0.04,0.04,0.4,0.4,0,0.04
"1665","LOO",5,70,10,0.04,0.04,0.4,0.4,0,0.02
"1666","DIC",1,20,50,0.04,0.04,0.4,0.4,0,0.91
"1667","WAIC",1,20,50,0.04,0.04,0.4,0.4,0,0.97
"1668","LOO",1,20,50,0.04,0.04,0.4,0.4,0,0.97
"1669","DIC",2,20,50,0.04,0.04,0.4,0.4,0,0.01
"1670","WAIC",2,20,50,0.04,0.04,0.4,0.4,0,0.01
"1671","LOO",2,20,50,0.04,0.04,0.4,0.4,0,0.01
"1672","DIC",3,20,50,0.04,0.04,0.4,0.4,0,0
"1673","WAIC",3,20,50,0.04,0.04,0.4,0.4,0,0
"1674","LOO",3,20,50,0.04,0.04,0.4,0.4,0,0
"1675","DIC",4,20,50,0.04,0.04,0.4,0.4,0,0
"1676","WAIC",4,20,50,0.04,0.04,0.4,0.4,0,0
"1677","LOO",4,20,50,0.04,0.04,0.4,0.4,0,0
"1678","DIC",5,20,50,0.04,0.04,0.4,0.4,0,0.08
"1679","WAIC",5,20,50,0.04,0.04,0.4,0.4,0,0.02
"1680","LOO",5,20,50,0.04,0.04,0.4,0.4,0,0.02
"1681","DIC",1,50,50,0.04,0.04,0.4,0.4,0,0.86
"1682","WAIC",1,50,50,0.04,0.04,0.4,0.4,0,0.97
"1683","LOO",1,50,50,0.04,0.04,0.4,0.4,0,0.97
"1684","DIC",2,50,50,0.04,0.04,0.4,0.4,0,0
"1685","WAIC",2,50,50,0.04,0.04,0.4,0.4,0,0
"1686","LOO",2,50,50,0.04,0.04,0.4,0.4,0,0
"1687","DIC",3,50,50,0.04,0.04,0.4,0.4,0,0
"1688","WAIC",3,50,50,0.04,0.04,0.4,0.4,0,0
"1689","LOO",3,50,50,0.04,0.04,0.4,0.4,0,0
"1690","DIC",4,50,50,0.04,0.04,0.4,0.4,0,0
"1691","WAIC",4,50,50,0.04,0.04,0.4,0.4,0,0
"1692","LOO",4,50,50,0.04,0.04,0.4,0.4,0,0
"1693","DIC",5,50,50,0.04,0.04,0.4,0.4,0,0.14
"1694","WAIC",5,50,50,0.04,0.04,0.4,0.4,0,0.03
"1695","LOO",5,50,50,0.04,0.04,0.4,0.4,0,0.03
"1696","DIC",1,70,50,0.04,0.04,0.4,0.4,0,0.84
"1697","WAIC",1,70,50,0.04,0.04,0.4,0.4,0,0.98
"1698","LOO",1,70,50,0.04,0.04,0.4,0.4,0,0.98
"1699","DIC",2,70,50,0.04,0.04,0.4,0.4,0,0
"1700","WAIC",2,70,50,0.04,0.04,0.4,0.4,0,0
"1701","LOO",2,70,50,0.04,0.04,0.4,0.4,0,0
"1702","DIC",3,70,50,0.04,0.04,0.4,0.4,0,0.01
"1703","WAIC",3,70,50,0.04,0.04,0.4,0.4,0,0
"1704","LOO",3,70,50,0.04,0.04,0.4,0.4,0,0
"1705","DIC",4,70,50,0.04,0.04,0.4,0.4,0,0
"1706","WAIC",4,70,50,0.04,0.04,0.4,0.4,0,0
"1707","LOO",4,70,50,0.04,0.04,0.4,0.4,0,0
"1708","DIC",5,70,50,0.04,0.04,0.4,0.4,0,0.15
"1709","WAIC",5,70,50,0.04,0.04,0.4,0.4,0,0.02
"1710","LOO",5,70,50,0.04,0.04,0.4,0.4,0,0.02
"1711","DIC",1,20,100,0.04,0.04,0.4,0.4,0,0.88
"1712","WAIC",1,20,100,0.04,0.04,0.4,0.4,0,0.92
"1713","LOO",1,20,100,0.04,0.04,0.4,0.4,0,0.92
"1714","DIC",2,20,100,0.04,0.04,0.4,0.4,0,0
"1715","WAIC",2,20,100,0.04,0.04,0.4,0.4,0,0
"1716","LOO",2,20,100,0.04,0.04,0.4,0.4,0,0
"1717","DIC",3,20,100,0.04,0.04,0.4,0.4,0,0
"1718","WAIC",3,20,100,0.04,0.04,0.4,0.4,0,0
"1719","LOO",3,20,100,0.04,0.04,0.4,0.4,0,0
"1720","DIC",4,20,100,0.04,0.04,0.4,0.4,0,0
"1721","WAIC",4,20,100,0.04,0.04,0.4,0.4,0,0
"1722","LOO",4,20,100,0.04,0.04,0.4,0.4,0,0
"1723","DIC",5,20,100,0.04,0.04,0.4,0.4,0,0.12
"1724","WAIC",5,20,100,0.04,0.04,0.4,0.4,0,0.08
"1725","LOO",5,20,100,0.04,0.04,0.4,0.4,0,0.08
"1726","DIC",1,50,100,0.04,0.04,0.4,0.4,0,0.83
"1727","WAIC",1,50,100,0.04,0.04,0.4,0.4,0,0.93
"1728","LOO",1,50,100,0.04,0.04,0.4,0.4,0,0.93
"1729","DIC",2,50,100,0.04,0.04,0.4,0.4,0,0
"1730","WAIC",2,50,100,0.04,0.04,0.4,0.4,0,0
"1731","LOO",2,50,100,0.04,0.04,0.4,0.4,0,0
"1732","DIC",3,50,100,0.04,0.04,0.4,0.4,0,0
"1733","WAIC",3,50,100,0.04,0.04,0.4,0.4,0,0
"1734","LOO",3,50,100,0.04,0.04,0.4,0.4,0,0
"1735","DIC",4,50,100,0.04,0.04,0.4,0.4,0,0
"1736","WAIC",4,50,100,0.04,0.04,0.4,0.4,0,0
"1737","LOO",4,50,100,0.04,0.04,0.4,0.4,0,0
"1738","DIC",5,50,100,0.04,0.04,0.4,0.4,0,0.17
"1739","WAIC",5,50,100,0.04,0.04,0.4,0.4,0,0.07
"1740","LOO",5,50,100,0.04,0.04,0.4,0.4,0,0.07
"1741","DIC",1,70,100,0.04,0.04,0.4,0.4,0,0.74
"1742","WAIC",1,70,100,0.04,0.04,0.4,0.4,0,0.92
"1743","LOO",1,70,100,0.04,0.04,0.4,0.4,0,0.93
"1744","DIC",2,70,100,0.04,0.04,0.4,0.4,0,0
"1745","WAIC",2,70,100,0.04,0.04,0.4,0.4,0,0
"1746","LOO",2,70,100,0.04,0.04,0.4,0.4,0,0
"1747","DIC",3,70,100,0.04,0.04,0.4,0.4,0,0.01
"1748","WAIC",3,70,100,0.04,0.04,0.4,0.4,0,0
"1749","LOO",3,70,100,0.04,0.04,0.4,0.4,0,0
"1750","DIC",4,70,100,0.04,0.04,0.4,0.4,0,0
"1751","WAIC",4,70,100,0.04,0.04,0.4,0.4,0,0
"1752","LOO",4,70,100,0.04,0.04,0.4,0.4,0,0
"1753","DIC",5,70,100,0.04,0.04,0.4,0.4,0,0.25
"1754","WAIC",5,70,100,0.04,0.04,0.4,0.4,0,0.08
"1755","LOO",5,70,100,0.04,0.04,0.4,0.4,0,0.07
"1756","DIC",1,20,10,0.16,0.04,0.4,0.4,0,0.57
"1757","WAIC",1,20,10,0.16,0.04,0.4,0.4,0,0.6
"1758","LOO",1,20,10,0.16,0.04,0.4,0.4,0,0.57
"1759","DIC",2,20,10,0.16,0.04,0.4,0.4,0,0.34
"1760","WAIC",2,20,10,0.16,0.04,0.4,0.4,0,0.33
"1761","LOO",2,20,10,0.16,0.04,0.4,0.4,0,0.4
"1762","DIC",3,20,10,0.16,0.04,0.4,0.4,0,0.03
"1763","WAIC",3,20,10,0.16,0.04,0.4,0.4,0,0
"1764","LOO",3,20,10,0.16,0.04,0.4,0.4,0,0
"1765","DIC",4,20,10,0.16,0.04,0.4,0.4,0,0
"1766","WAIC",4,20,10,0.16,0.04,0.4,0.4,0,0
"1767","LOO",4,20,10,0.16,0.04,0.4,0.4,0,0
"1768","DIC",5,20,10,0.16,0.04,0.4,0.4,0,0.06
"1769","WAIC",5,20,10,0.16,0.04,0.4,0.4,0,0.07
"1770","LOO",5,20,10,0.16,0.04,0.4,0.4,0,0.03
"1771","DIC",1,50,10,0.16,0.04,0.4,0.4,0,0.72
"1772","WAIC",1,50,10,0.16,0.04,0.4,0.4,0,0.8
"1773","LOO",1,50,10,0.16,0.04,0.4,0.4,0,0.75
"1774","DIC",2,50,10,0.16,0.04,0.4,0.4,0,0.17
"1775","WAIC",2,50,10,0.16,0.04,0.4,0.4,0,0.17
"1776","LOO",2,50,10,0.16,0.04,0.4,0.4,0,0.22
"1777","DIC",3,50,10,0.16,0.04,0.4,0.4,0,0.02
"1778","WAIC",3,50,10,0.16,0.04,0.4,0.4,0,0
"1779","LOO",3,50,10,0.16,0.04,0.4,0.4,0,0
"1780","DIC",4,50,10,0.16,0.04,0.4,0.4,0,0
"1781","WAIC",4,50,10,0.16,0.04,0.4,0.4,0,0
"1782","LOO",4,50,10,0.16,0.04,0.4,0.4,0,0
"1783","DIC",5,50,10,0.16,0.04,0.4,0.4,0,0.09
"1784","WAIC",5,50,10,0.16,0.04,0.4,0.4,0,0.03
"1785","LOO",5,50,10,0.16,0.04,0.4,0.4,0,0.03
"1786","DIC",1,70,10,0.16,0.04,0.4,0.4,0,0.85
"1787","WAIC",1,70,10,0.16,0.04,0.4,0.4,0,0.84
"1788","LOO",1,70,10,0.16,0.04,0.4,0.4,0,0.83
"1789","DIC",2,70,10,0.16,0.04,0.4,0.4,0,0.03
"1790","WAIC",2,70,10,0.16,0.04,0.4,0.4,0,0.05
"1791","LOO",2,70,10,0.16,0.04,0.4,0.4,0,0.08
"1792","DIC",3,70,10,0.16,0.04,0.4,0.4,0,0.01
"1793","WAIC",3,70,10,0.16,0.04,0.4,0.4,0,0
"1794","LOO",3,70,10,0.16,0.04,0.4,0.4,0,0
"1795","DIC",4,70,10,0.16,0.04,0.4,0.4,0,0
"1796","WAIC",4,70,10,0.16,0.04,0.4,0.4,0,0
"1797","LOO",4,70,10,0.16,0.04,0.4,0.4,0,0
"1798","DIC",5,70,10,0.16,0.04,0.4,0.4,0,0.11
"1799","WAIC",5,70,10,0.16,0.04,0.4,0.4,0,0.11
"1800","LOO",5,70,10,0.16,0.04,0.4,0.4,0,0.09
"1801","DIC",1,20,50,0.16,0.04,0.4,0.4,0,0.92
"1802","WAIC",1,20,50,0.16,0.04,0.4,0.4,0,0.96
"1803","LOO",1,20,50,0.16,0.04,0.4,0.4,0,0.96
"1804","DIC",2,20,50,0.16,0.04,0.4,0.4,0,0.01
"1805","WAIC",2,20,50,0.16,0.04,0.4,0.4,0,0.01
"1806","LOO",2,20,50,0.16,0.04,0.4,0.4,0,0.01
"1807","DIC",3,20,50,0.16,0.04,0.4,0.4,0,0
"1808","WAIC",3,20,50,0.16,0.04,0.4,0.4,0,0
"1809","LOO",3,20,50,0.16,0.04,0.4,0.4,0,0
"1810","DIC",4,20,50,0.16,0.04,0.4,0.4,0,0
"1811","WAIC",4,20,50,0.16,0.04,0.4,0.4,0,0
"1812","LOO",4,20,50,0.16,0.04,0.4,0.4,0,0
"1813","DIC",5,20,50,0.16,0.04,0.4,0.4,0,0.07
"1814","WAIC",5,20,50,0.16,0.04,0.4,0.4,0,0.03
"1815","LOO",5,20,50,0.16,0.04,0.4,0.4,0,0.03
"1816","DIC",1,50,50,0.16,0.04,0.4,0.4,0,0.83
"1817","WAIC",1,50,50,0.16,0.04,0.4,0.4,0,0.94
"1818","LOO",1,50,50,0.16,0.04,0.4,0.4,0,0.95
"1819","DIC",2,50,50,0.16,0.04,0.4,0.4,0,0
"1820","WAIC",2,50,50,0.16,0.04,0.4,0.4,0,0
"1821","LOO",2,50,50,0.16,0.04,0.4,0.4,0,0
"1822","DIC",3,50,50,0.16,0.04,0.4,0.4,0,0
"1823","WAIC",3,50,50,0.16,0.04,0.4,0.4,0,0
"1824","LOO",3,50,50,0.16,0.04,0.4,0.4,0,0
"1825","DIC",4,50,50,0.16,0.04,0.4,0.4,0,0
"1826","WAIC",4,50,50,0.16,0.04,0.4,0.4,0,0
"1827","LOO",4,50,50,0.16,0.04,0.4,0.4,0,0
"1828","DIC",5,50,50,0.16,0.04,0.4,0.4,0,0.17
"1829","WAIC",5,50,50,0.16,0.04,0.4,0.4,0,0.06
"1830","LOO",5,50,50,0.16,0.04,0.4,0.4,0,0.05
"1831","DIC",1,70,50,0.16,0.04,0.4,0.4,0,0.84
"1832","WAIC",1,70,50,0.16,0.04,0.4,0.4,0,0.9
"1833","LOO",1,70,50,0.16,0.04,0.4,0.4,0,0.91
"1834","DIC",2,70,50,0.16,0.04,0.4,0.4,0,0
"1835","WAIC",2,70,50,0.16,0.04,0.4,0.4,0,0
